id,title,brand,season,gender,color,category,detail,hashtag,image,url,temperature,style
289,BT21 HEXA MESH PANTS (BLACK),베리베인,ALL,['남'],검정색,바지,숏 팬츠,"['#메쉬', '#반바지', '#밴딩', '#밴딩반바지', '#밴딩쇼츠', '#밴딩숏츠', '#블랙']",https://image.msscdn.net/images/goods_img/20150504/195040/195040_3_500.jpg,https://store.musinsa.com/app/product/detail/195040/0,23.0,ALL
290,WIDE DENIM PANTS  (BLACK),토피,2020  S/S,['남'],검정색,바지,데님 팬츠,"['#데님팬츠', '#블랙진', '#와이드데님', '#와이드청바지', '#와이드팬츠', '#청바지']",https://image.msscdn.net/images/goods_img/20191204/1243133/1243133_3_500.jpg,https://store.musinsa.com/app/product/detail/1243133/0,20.0,캐주얼
291,[PACKAGE] Likelinen easy widepants,브렌슨,2020  S/S,['남'],기타,바지,코튼 팬츠,"['#남자', '#루즈핏', '#반바지', '#반팔티', '#밴딩팬츠', '#슬랙스', '#여름팬츠']",https://image.msscdn.net/images/goods_img/20200624/1495591/1495591_1_500.jpg,https://store.musinsa.com/app/product/detail/1495591/0,20.0,캐주얼
292,ESSENTIAL NYLON SHORTS DARKGRAY,커스텀어클락,2020  S/S,['남'],다크 그레이,바지,숏 팬츠,"['#나일론팬츠', '#반바지', '#밴딩', '#밴딩반바지', '#밴딩쇼츠', '#밴딩숏츠', '#세컨모놀로그']",https://image.msscdn.net/images/goods_img/20200507/1434815/1434815_2_500.jpg,https://store.musinsa.com/app/product/detail/1434815/0,23.0,ALL
293,SWEAT PANTS [BLACK],무신사 스탠다드,2019  ALL,['남'],검정색,바지,트레이닝/조거 팬츠,"['#스웨트셋업', '#스웨트컬렉션', '#이지웨어', '#트랙팬츠', '#트레이닝팬츠', '#조거']",https://image.msscdn.net/images/goods_img/20190201/947201/947201_3_500.jpg,https://store.musinsa.com/app/product/detail/947201/0,20.0,ALL
294,span SELVEDGE nonwash denim-japan-,소버먼트,ALL,['남'],데님,바지,데님 팬츠,"['#데님', '#로모트', '#셀비지', '#소버먼트위드로모트', '#청바지', '#슬림']",https://image.msscdn.net/images/goods_img/20150517/201528/201528_4_500.jpg,https://store.musinsa.com/app/product/detail/201528/0,20.0,캐주얼
295,cotton fatigue pants regular fit forest,유니폼브릿지,ALL,['남'],녹색,바지,코튼 팬츠,"['#면바지', '#팬츠', '#퍼티그', '#퍼티그팬츠']",https://image.msscdn.net/images/goods_img/20150826/241114/241114_3_500.jpg,https://store.musinsa.com/app/product/detail/241114/0,20.0,ALL
296,NYLON EASY SHORTS_5.5 INCH [BEIGE],무신사 스탠다드,2020  S/S,['남'],베이지색,바지,숏 팬츠,"['#쇼츠_ALL-ROUND', '#여름바지', '#올데이쇼츠', '#이지팬츠', '#하프팬츠']",https://image.msscdn.net/images/goods_img/20200407/1388473/1388473_2_500.jpg,https://store.musinsa.com/app/product/detail/1388473/0,23.0,ALL
297,ESSENTIAL NYLON SHORTS BONDIBLUE,커스텀어클락,2020  S/S,['남'],민트,바지,숏 팬츠,"['#나일론팬츠', '#반바지', '#밴딩', '#밴딩반바지', '#밴딩쇼츠', '#밴딩숏츠', '#세컨모놀로그']",https://image.msscdn.net/images/goods_img/20200507/1434843/1434843_2_500.jpg,https://store.musinsa.com/app/product/detail/1434843/0,23.0,ALL
298,[세트상품]린넨 9부 와이드 밴딩 팬츠,어커버,,['남'],기타,바지,코튼 팬츠,"['#리넨', '#린넨바지', '#린넨와이드팬츠', '#린넨팬츠', '#9부팬츠']",https://image.msscdn.net/images/goods_img/20180620/803598/803598_4_500.jpg,https://store.musinsa.com/app/product/detail/803598/0,20.0,ALL
299,NYLON EASY SHORTS [DEEP KHAKI],무신사 스탠다드,2019  S/S,['남'],다크 그린,바지,숏 팬츠,"['#쇼츠_ALL-ROUND', '#여름바지', '#올데이쇼츠', '#이지팬츠', '#하프팬츠']",https://image.msscdn.net/images/goods_img/20190503/1034122/1034122_4_500.jpg,https://store.musinsa.com/app/product/detail/1034122/0,23.0,ALL
300,UTILITY SHORTS [MUSTARD],무신사 스탠다드,2019  S/S,['남'],머스타드,바지,숏 팬츠,"['#반바지', '#벨티드팬츠', '#아웃도어', '#올데이쇼츠', '#하프팬츠']",https://image.msscdn.net/images/goods_img/20190419/1020897/1020897_2_500.jpg,https://store.musinsa.com/app/product/detail/1020897/0,23.0,ALL
301,NYLON EASY SHORTS_5.5 INCH [LIGHT GREY],무신사 스탠다드,2020  S/S,['남'],회색,바지,숏 팬츠,"['#여름바지', '#올데이쇼츠', '#이지팬츠', '#하프팬츠']",https://image.msscdn.net/images/goods_img/20200407/1388479/1388479_2_500.jpg,https://store.musinsa.com/app/product/detail/1388479/0,23.0,ALL
302,1938 NEW FLIGHT JEANS [CROP STRAIGHT],브랜디드,2019  F/W,['남'],데님,바지,데님 팬츠,"['#데님', '#데님팬츠', '#스트레이트', '#와이드', '#중청데님', '#중청진', '#진', '#크롭']",https://image.msscdn.net/images/goods_img/20190806/1110819/1110819_3_500.jpg,https://store.musinsa.com/app/product/detail/1110819/0,20.0,ALL
303,Craw Wide Cargo Balloon Pants Khaki YHLP2284,제멋,2020  S/S,['남'],카키,바지,코튼 팬츠,"['#벌룬팬츠', '#벌룬핏', '#와이드팬츠', '#카고바지', '#카고팬츠', '#팬츠']",https://image.msscdn.net/images/goods_img/20200416/1405881/1405881_1_500.jpg,https://store.musinsa.com/app/product/detail/1405881/0,20.0,ALL
304,Crump line crop track pants (CP0090),크럼프,2019  S/S,['남'],검정색,바지,트레이닝/조거 팬츠,"['#크롭팬츠', '#트랙팬츠', '#트레이닝세트', '#8부', '#8부팬츠']",https://image.msscdn.net/images/goods_img/20190408/1007321/1007321_1_500.jpg,https://store.musinsa.com/app/product/detail/1007321/0,20.0,캐주얼
305,#0203 off-white straight fit,페이탈리즘,2020  S/S,['남'],흰색,바지,데님 팬츠,"['#남자청바지', '#데님', '#스트레이트', '#스트레이트핏컬렉션', '#오프화이트', '#와이드', '#진']",https://image.msscdn.net/images/goods_img/20190702/1087572/1087572_3_500.jpg,https://store.musinsa.com/app/product/detail/1087572/0,20.0,ALL
306,Premium Cotton Span Jogger Pants (BLACK),앳 더 모먼트,2020  S/S,['남'],검정색,바지,트레이닝/조거 팬츠,"['#스판', '#조거팬츠', '#카고바지', '#트랙팬츠', '#트레이닝바지']",https://image.msscdn.net/images/goods_img/20191212/1250376/1250376_1_500.jpg,https://store.musinsa.com/app/product/detail/1250376/0,20.0,캐주얼
307,1916 RIVER STR JEANS [CROP SLIM],브랜디드,ALL,['남'],데님,바지,데님 팬츠,"['#슬림', '#와이드', '#워싱진', '#중청데님', '#진', '#청', '#청바지', '#크롭']",https://image.msscdn.net/images/goods_img/20180413/755912/755912_3_500.jpg,https://store.musinsa.com/app/product/detail/755912/0,20.0,ALL
308,Crump two line wide track pants (CP0146-1),크럼프,2020  S/S,['남'],버건디,바지,트레이닝/조거 팬츠,"['#바지', '#와이드팬츠', '#조거팬츠', '#트랙팬츠', '#트레이닝바지', '#트레이닝세트']",https://image.msscdn.net/images/goods_img/20200420/1411528/1411528_2_500.jpg,https://store.musinsa.com/app/product/detail/1411528/0,20.0,캐주얼
309,[CONA 9179]커버밴드 와이드 루즈 구제 스트레이트 데님(연청 여름소재 ),밀리언코르,2020  S/S,['여'],연청,바지,데님 팬츠,[],https://image.msscdn.net/images/goods_img/20200626/1498479/1498479_1_500.jpg,https://store.musinsa.com/app/product/detail/1498479/0,20.0,캐주얼
310,CHAMPION LONG MESH SHORTS - BLACK,챔피온,병행수입,['남'],검정색,바지,숏 팬츠,"['#러닝', '#메쉬쇼츠', '#운동복', '#트레이닝', '#트레이닝반바지', '#트레이닝쇼츠', '#피트니스쇼츠']",https://image.msscdn.net/images/goods_img/20191129/1239685/1239685_1_500.jpg,https://store.musinsa.com/app/product/detail/1239685/0,23.0,캐주얼
311,3 STRIPE SWIMS BLACK,아디다스,2020  S/S,['남'],검정색,바지,숏 팬츠,"['#삼선수영바지', '#삼선수영복', '#수영바지', '#수영복바지', '#스윔쇼츠', '#3S']",https://image.msscdn.net/images/goods_img/20200413/1402051/1402051_5_500.jpg,https://store.musinsa.com/app/product/detail/1402051/0,23.0,캐주얼
312,WIDE BANDING CROP SLACKS [BLACK],무신사 스탠다드,2019  ALL,['남'],검정색,바지,슈트 팬츠/슬랙스,"['#스트레치', '#정장', '#퍼팩트슬랙스', '#밴딩', '#와이드']",https://image.msscdn.net/images/goods_img/20180704/810590/810590_2_500.jpg,https://store.musinsa.com/app/product/detail/810590/0,20.0,ALL
313,RE#9204 Superb fit Heavy Damaged Denim pants,리플라이퍼키,2018  S/S,['남'],데님,바지,데님 팬츠,"['#디스트로이드', '#와이드', '#워싱', '#청바지', '#크롭', '#테이퍼드']",https://image.msscdn.net/images/goods_img/20180427/768147/768147_1_500.jpg,https://store.musinsa.com/app/product/detail/768147/0,20.0,캐주얼
314,와이드핏  슬랙스 [블랙],시그니처,ALL,['남'],회색,바지,슈트 팬츠/슬랙스,"['#긴바지', '#슬랙스', '#와이드', '#와이드슬랙스', '#와이드팬츠']",https://image.msscdn.net/images/goods_img/20181015/880827/880827_2_500.jpg,https://store.musinsa.com/app/product/detail/880827/0,20.0,캐주얼
315,BASIC HALF PANTS (BLACK) [GSP821I23BK],그루브라임,2020  S/S,['남'],검정색,바지,숏 팬츠,"['#면바지', '#반바지', '#밴딩', '#밴딩반바지', '#밴딩쇼츠', '#밴딩숏츠', '#베이직하프팬츠']",https://image.msscdn.net/images/goods_img/20180402/746955/746955_1_500.jpg,https://store.musinsa.com/app/product/detail/746955/0,23.0,캐주얼
316,Raw Darkness / NewCrop,피스워커,,['남'],검정색,바지,데님 팬츠,"['#데님', '#무신사단독', '#블랙진', '#블랙크롭진', '#진', '#청', '#청바지']",https://image.msscdn.net/images/goods_img/20161103/441049/441049_9_500.jpg,https://store.musinsa.com/app/product/detail/441049/0,20.0,ALL
317,M PG 7/8 JOGGER BLACK,아디다스,2019  F/W,['남'],검정색,바지,트레이닝/조거 팬츠,"['#바지', '#운동복', '#조거팬츠', '#추리닝', '#츄리닝', '#트레이닝바지', '#트레이닝복', '#밴딩', '#조거']",https://image.msscdn.net/images/goods_img/20190916/1154157/1154157_1_500.jpg,https://store.musinsa.com/app/product/detail/1154157/0,20.0,캐주얼
318,MASTER FIT 9CUT SLACKS GRAY,티알마크,2018  S/S,['남'],회색,바지,슈트 팬츠/슬랙스,"['#슬랙스', '#슬렉스', '#티알마크슬랙스', '#TRMARK슬랙스']",https://image.msscdn.net/images/goods_img/20160525/358867/358867_1_500.jpg,https://store.musinsa.com/app/product/detail/358867/0,20.0,ALL
319,LOUNGE SWEAT PANTS [M/GREY],멜란지 마스터,2019  ALL,['남'],회색,바지,트레이닝/조거 팬츠,"['#라운지팬츠', '#무지스웨트', '#세트업', '#스웨트팬츠', '#스웻팬츠', '#트레이닝팬츠']",https://image.msscdn.net/images/goods_img/20190320/988718/988718_2_500.jpg,https://store.musinsa.com/app/product/detail/988718/0,20.0,ALL
320,LIGHTWEIGHT WIDE HIDDEN BANDING SLACKS [LIGHT BEIGE],무신사 스탠다드,2020  ALL,['남'],샌드,바지,슈트 팬츠/슬랙스,"['#라이트웨이트컬렉션', '#셋업', '#얇은바지', '#여름바지', '#정장', '#퍼펙트슬랙스', '#밴딩', '#와이드']",https://image.msscdn.net/images/goods_img/20200207/1296314/1296314_1_500.jpg,https://store.musinsa.com/app/product/detail/1296314/0,20.0,ALL
321,1960 BLACK YARD JEANS [CROP STRAIGHT],브랜디드,2019  F/W,['남'],흑청,바지,데님 팬츠,"['#데님', '#스트레이트', '#와이드', '#진', '#청', '#청바지', '#크롭']",https://image.msscdn.net/images/goods_img/20191114/1224335/1224335_1_500.jpg,https://store.musinsa.com/app/product/detail/1224335/0,20.0,ALL
322,COTTON LINEN WIDE EASY PANTS [BEIGE],무신사 스탠다드,2020  S/S,['남'],베이지색,바지,코튼 팬츠,"['#루즈핏', '#린넨컬렉션', '#면바지', '#밴딩팬츠', '#스트링팬츠', '#여름바지', '#와이드핏', '#리넨', '#와이드']",https://image.msscdn.net/images/goods_img/20200310/1343566/1343566_1_500.jpg,https://store.musinsa.com/app/product/detail/1343566/0,20.0,ALL
323,스우시 드라이핏 반바지 (블랙),나이키,2019  S/S,['남'],검정색,바지,숏 팬츠,"['#나이키반바지', '#나이키스우시반바지', '#남자반바지', '#트레이닝반바지']",https://image.msscdn.net/images/goods_img/20190715/1095709/1095709_1_500.jpg,https://store.musinsa.com/app/product/detail/1095709/0,23.0,캐주얼
324,COTTON LINEN WIDE EASY PANTS [BLACK],무신사 스탠다드,2020  S/S,['남'],검정색,바지,코튼 팬츠,"['#루즈핏', '#린넨컬렉션', '#면바지', '#밴딩팬츠', '#스트링팬츠', '#여름바지', '#와이드핏', '#리넨', '#와이드']",https://image.msscdn.net/images/goods_img/20200310/1343563/1343563_1_500.jpg,https://store.musinsa.com/app/product/detail/1343563/0,20.0,ALL
325,LIGHTWEIGHT SEMI WIDE HIDDEN BANDING SLACKS [LIGHT GREY],무신사 스탠다드,2020  S/S,['남'],라이트 그레이,바지,슈트 팬츠/슬랙스,"['#라이트웨이트컬렉션', '#셋업', '#얇은바지', '#여름바지', '#정장', '#퍼펙트슬랙스', '#밴딩', '#와이드']",https://image.msscdn.net/images/goods_img/20200219/1312039/1312039_3_500.jpg,https://store.musinsa.com/app/product/detail/1312039/0,20.0,ALL
326,WOMENS ROUNGE SWEAT PANTS [MEDIUM GREY],무신사 스탠다드,2020  ALL,['여'],회색,바지,트레이닝/조거 팬츠,"['#무신사스탠다드우먼즈', '#스웨트컬렉션', '#애슬레저', '#와이드핏', '#우먼즈스웨트컬렉션', '#트레이닝복', '#슬림']",https://image.msscdn.net/images/goods_img/20200226/1324128/1324128_2_500.jpg,https://store.musinsa.com/app/product/detail/1324128/0,20.0,ALL
327,워시드 린넨 와이드 팬츠(라이트베이지),퍼블릭아이콘,2020  S/S,['남'],베이지색,바지,코튼 팬츠,"['#리넨', '#린넨팬츠', '#밴딩팬츠', '#여름팬츠', '#와이드바지', '#와이드팬츠', '#코튼팬츠']",https://image.msscdn.net/images/goods_img/20200503/1429770/1429770_1_500.jpg,https://store.musinsa.com/app/product/detail/1429770/0,20.0,ALL
328,MHPT3004-KH  FATIGUE PANTS [KHAKI],무신사 스탠다드,2019  ALL,['남'],카키,바지,코튼 팬츠,"['#밀리터리룩', '#캐주얼', '#포켓팬츠', '#슬림']",https://image.msscdn.net/images/goods_img/20180305/728014/728014_5_500.jpg,https://store.musinsa.com/app/product/detail/728014/0,20.0,ALL
329,LINEN COTTON BANDING CROP SLACKS LIGHTKHAKI,커스텀어클락,2020  S/S,['남'],올리브 그린,바지,슈트 팬츠/슬랙스,"['#린넨슬랙스', '#린넨팬츠', '#밴딩바지', '#밴딩팬츠', '#여름팬츠', '#크롭팬츠']",https://image.msscdn.net/images/goods_img/20200518/1451162/1451162_3_500.jpg,https://store.musinsa.com/app/product/detail/1451162/0,20.0,ALL
330,Crump piping track pants (CP0104),크럼프,2019  F/W,['남'],검정색,바지,트레이닝/조거 팬츠,"['#트랙팬츠', '#파이핑']",https://image.msscdn.net/images/goods_img/20190807/1111579/1111579_2_500.jpg,https://store.musinsa.com/app/product/detail/1111579/0,20.0,캐주얼
331,LINE CROP JOGGER (BLACK),테이크이지,ALL,['남'],검정색,바지,트레이닝/조거 팬츠,"['#겨울', '#기모', '#조거', '#트레이닝']",https://image.msscdn.net/images/goods_img/20171102/664453/664453_1_500.jpg,https://store.musinsa.com/app/product/detail/664453/0,20.0,캐주얼
332,LINEN LONG WIDE BANDING PANTS (RAW DENIM),어널러코드,2020  S/S,['남'],데님,바지,코튼 팬츠,[],https://image.msscdn.net/images/goods_img/20200610/1480833/1480833_1_500.jpg,https://store.musinsa.com/app/product/detail/1480833/0,20.0,ALL
333,Crump piping track pants (CP0104-1),크럼프,2019  F/W,['남'],회색,바지,트레이닝/조거 팬츠,"['#트랙팬츠', '#파이핑']",https://image.msscdn.net/images/goods_img/20190807/1111578/1111578_2_500.jpg,https://store.musinsa.com/app/product/detail/1111578/0,20.0,캐주얼
334,VSP-133 밴딩 롱 와이드 슬랙스,반원,2019  F/W,['남'],검정색,바지,슈트 팬츠/슬랙스,"['#밴딩', '#슬랙스', '#와이드팬츠']",https://image.msscdn.net/images/goods_img/20190910/1149533/1149533_1_500.jpg,https://store.musinsa.com/app/product/detail/1149533/0,20.0,ALL
335,Double Tape Track Pants [Black/White],제로,,['남'],검정색,바지,트레이닝/조거 팬츠,"['#조거', '#츄리닝', '#트랙팬츠', '#트레이닝']",https://image.msscdn.net/images/goods_img/20170907/627530/627530_1_500.jpg,https://store.musinsa.com/app/product/detail/627530/0,20.0,캐주얼
336,WIDE HIDDEN BANDING CROP SLACKS [BLACK],무신사 스탠다드,2019  ALL,['남'],검정색,바지,슈트 팬츠/슬랙스,"['#루즈핏', '#밴딩슬랙스', '#셋업팬츠', '#와이드핏', '#정장바지', '#퍼펙트슬랙스', '#밴딩', '#와이드']",https://image.msscdn.net/images/goods_img/20190927/1168921/1168921_3_500.jpg,https://store.musinsa.com/app/product/detail/1168921/0,20.0,ALL
337,BASIC SHORTS [BLACK],레스 벗 베러,2020  S/S,['여'],검정색,바지,숏 팬츠,"['#반바지', '#숏팬츠']",https://image.msscdn.net/images/goods_img/20200611/1482223/1482223_1_500.jpg,https://store.musinsa.com/app/product/detail/1482223/0,23.0,캐주얼
338,LOOSE TAPERED CAPRANTS (BLEACH),토피,2020  S/S,['남'],연청,바지,데님 팬츠,"['#데님', '#데님팬츠', '#연청바지', '#크롭', '#테이퍼드', '#테이퍼드청바지']",https://image.msscdn.net/images/goods_img/20200429/1427120/1427120_1_500.jpg,https://store.musinsa.com/app/product/detail/1427120/0,20.0,캐주얼
339,Vanta Black / NewCrop,피스워커,ALL,['남'],검정색,바지,데님 팬츠,"['#남자청바지', '#데님', '#블랙진', '#진', '#청', '#청바지', '#크롭']",https://image.msscdn.net/images/goods_img/20171214/687711/687711_4_500.jpg,https://store.musinsa.com/app/product/detail/687711/0,20.0,ALL
340,LIGHTWEIGHT TAPERED HIDDEN BANDING CROP SLACKS [DEEP BLUE],무신사 스탠다드,2020  S/S,['남'],네이비,바지,슈트 팬츠/슬랙스,"['#라이트웨이트컬렉션', '#셋업', '#얇은바지', '#여름바지', '#정장', '#퍼펙트슬랙스', '#밴딩', '#테이퍼드']",https://image.msscdn.net/images/goods_img/20200226/1323977/1323977_1_500.jpg,https://store.musinsa.com/app/product/detail/1323977/0,20.0,ALL
